TRAIT,LOC,ID,BLUEs
HT,Clay Center,CO11D1380,31.49328101426695
HT,Clay Center,CO11D1397,29.36867366547565
HT,Clay Center,CO11D1409,33.05917516688351
HT,Clay Center,CO11D1414,31.919449330905866
HT,Clay Center,CO11D1418,29.448927316615045
HT,Clay Center,CO11D1431,29.8931876963854
HT,Clay Center,CO11D1539,33.205752491660235
HT,Clay Center,CO11D1542,32.486746211807464
HT,Clay Center,CO11D1543,34.69683667613352
HT,Clay Center,CO11D1545,31.607354342923927
HT,Clay Center,CO11D1555W,30.99749713609045
HT,Clay Center,CO11D1559,30.696840598289338
HT,Clay Center,CO11D1584,32.723927795783986
HT,Clay Center,CO11D1600W,31.05823822585813
HT,Clay Center,CO11D1615,28.976936501319702
HT,Clay Center,CO11D1620,29.964949666088387
HT,Clay Center,CO11D1631,30.905895528320396
HT,Clay Center,CO11D1633,32.74562731341445
HT,Clay Center,CO11D1642,30.38336041705553
HT,Clay Center,CO11D1644,30.298800205149615
HT,Clay Center,CO11D1645,30.33440979302488
HT,Clay Center,CO11D1647,29.305854466836934
HT,Clay Center,CO11D1654,27.11849785849363
HT,Clay Center,CO11D1656,28.16968669861885
HT,Clay Center,CO11D1657,29.031127534025117
HT,Clay Center,CO11D1665,28.065300873090305
HT,Clay Center,CO11D1686,28.023887873654896
HT,Clay Center,CO11D1715,31.053377226708882
HT,Clay Center,CO11D1731,27.561003442010744
HT,Clay Center,CO11D1746,31.51286543457318
HT,Clay Center,CO11D1758W,30.476001500055837
HT,Clay Center,CO11D1767,29.42730544112482
HT,Clay Center,CO11D1789,30.450650029675813
HT,Clay Center,CO11D1799,29.496672170482558
HT,Clay Center,CT103,27.40192467255429
HT,Clay Center,CT110,29.765551874560458
HT,Clay Center,CT111,29.8337861062347
HT,Clay Center,CT112,29.86480676891636
HT,Clay Center,CT115,29.448073986310025
HT,Clay Center,CT125,30.48297179700145
HT,Clay Center,CT135,28.750497057964182
HT,Clay Center,CT154,27.194057948566886
HT,Clay Center,CT163,28.338609066155282
HT,Clay Center,CT185,30.35971402888774
HT,Clay Center,CT194,28.450549323703672
HT,Clay Center,CT199,30.508514114439546
HT,Clay Center,CT213,31.409944668258824
HT,Clay Center,CT224,29.14987733611807
HT,Clay Center,CT237,26.898961881686088
HT,Clay Center,CT30,26.9449335737041
HT,Clay Center,CT38,31.753662160470448
HT,Clay Center,CT64,27.268761915286678
HT,Clay Center,CT69,34.11283254886171
HT,Clay Center,CT95,28.88469689837648
HT,Clay Center,GOODSYN12,36.545244401124684
HT,Clay Center,GOODSYN17,39.692726062966116
HT,Clay Center,GOODSYN23,38.668266807515835
HT,Clay Center,GOODSYN28,38.09209189800782
HT,Clay Center,GOODSYN35,36.867191947453314
HT,Clay Center,GOODSYN37,36.481423991086466
HT,Clay Center,GOODSYN43,35.81930539194869
HT,Clay Center,GOODSYN44,39.17195004766275
HT,Clay Center,GOODSYN5,38.68162886545386
HT,Clay Center,GOODSYN51,32.64074769322897
HT,Clay Center,GOODSYN58,35.986964598159844
HT,Clay Center,GOODSYN61,31.589610192255
HT,Clay Center,GOODSYN62,33.07599341878703
HT,Clay Center,GOODSYN72,36.23630552002591
HT,Clay Center,GOODSYN8,38.49984293056499
HT,Clay Center,GOODSYN80,36.419614509477356
HT,Clay Center,GOODSYN82,34.91707764505504
HT,Clay Center,GOODSYN88,35.89571278708601
HT,Clay Center,HW_124,31.781840031799682
HT,Clay Center,HW_132,32.90672237858987
HT,Clay Center,HW_133,29.168034171038567
HT,Clay Center,HW_141,28.044963206982903
HT,Clay Center,HW_155,33.46033033823463
HT,Clay Center,HW_174,31.21427072740337
HT,Clay Center,HW_175,30.562317358029834
HT,Clay Center,HW_182,30.155639681203418
HT,Clay Center,HW_237,29.007443486450324
HT,Clay Center,HW_240,31.626004349036297
HT,Clay Center,HW_246,32.520781441512106
HT,Clay Center,HW_256,30.29579765808385
HT,Clay Center,HW_261,29.948389121186253
HT,Clay Center,HW_266,29.48463009917948
HT,Clay Center,HW_267,33.39655986035495
HT,Clay Center,HW_29,31.946545923815282
HT,Clay Center,HW_37,29.20210891182334
HT,Clay Center,HW_44,30.209247914086614
HT,Clay Center,HW_83,31.204678625326217
HT,Clay Center,HW_98,28.2678749244802
HT,Clay Center,NE06545,31.558708896729186
HT,Clay Center,NE12568,30.730289136045396
HT,Clay Center,NE12571,33.73383093856774
HT,Clay Center,NE13407,28.32119641453138
HT,Clay Center,NE13412,30.93186933473252
HT,Clay Center,NE13417,30.345922996088248
HT,Clay Center,NE13441,34.56333808824868
HT,Clay Center,NE13449,28.645216603198012
HT,Clay Center,NE13470,29.358060950067664
HT,Clay Center,NE13498,33.26218132933476
HT,Clay Center,NE13510,29.67501194347803
HT,Clay Center,NE13522,29.854409996882747
HT,Clay Center,NE13556,35.7592895360354
HT,Clay Center,NE13571,33.825451706321566
HT,Clay Center,NE13589,32.954181149765994
HT,Clay Center,NE13593,33.02581711580111
HT,Clay Center,NE13607,31.472319470784612
HT,Clay Center,NE13625,34.34714610939985
HT,Clay Center,NE13627,31.06118688799318
HT,Clay Center,NE13628,30.882743091816558
HT,Clay Center,NE13630,28.05279951879359
HT,Clay Center,NE13637,30.284135789102887
HT,Clay Center,NE13638,32.536054725766405
HT,Clay Center,NE13639,33.03302518845276
HT,Clay Center,NE13655,35.93150178097908
HT,Clay Center,NE13660,32.53011237338732
HT,Clay Center,NE13680,36.117969025012535
HT,Clay Center,NE13695,36.228845992232905
HT,Clay Center,NE13697,32.761424752679694
HT,Clay Center,NE13698,30.82608982149405
HT,Clay Center,NE13700,34.608336038604236
HT,Clay Center,NH13415,30.3788591654469
HT,Clay Center,NH13606,28.912813165443957
HT,Clay Center,NH13692,37.44763909865631
HT,Clay Center,NH13693,34.01973253216665
HT,Clay Center,NW13455,31.30445473223036
HT,Clay Center,NW13457,30.240784613836958
HT,Clay Center,NW13499,35.66465107855445
HT,Clay Center,NW13502,31.19306167897434
HT,Clay Center,NW13516,29.088476444276655
HT,Clay Center,NW13526,30.036981541715388
HT,Clay Center,NW13536,27.44763944629284
HT,Clay Center,NW13559,30.79718217201401
HT,Clay Center,NW13563,29.137989231759498
HT,Clay Center,NW13572,35.9026239288968
HT,Clay Center,NW13575,31.564299207355514
HT,Clay Center,NW13596,33.045725775453036
HT,Clay Center,NW13615,31.141440392541433
HT,Clay Center,NW13652,34.59978712063838
HT,Clay Center,NW13666,24.554947164490574
HT,Clay Center,NW13669,32.178869903283655
HT,Clay Center,TX1112_10,31.695795916738746
HT,Clay Center,TX1112_105,33.392873200830024
HT,Clay Center,TX1112_108,31.895606156508183
HT,Clay Center,TX1112_11,29.827303050754228
HT,Clay Center,TX1112_111,33.34676744299653
HT,Clay Center,TX1112_112,31.59203795447637
HT,Clay Center,TX1112_113,27.86867297210832
HT,Clay Center,TX1112_115,31.722382047858073
HT,Clay Center,TX1112_119,32.70984002713068
HT,Clay Center,TX1112_122,31.542547950332125
HT,Clay Center,TX1112_123,32.707591259238285
HT,Clay Center,TX1112_124,29.801780502467206
HT,Clay Center,TX1112_46,27.875766099688068
HT,Clay Center,TX1112_48,32.03926204454893
HT,Clay Center,TX1112_52,30.64410799540123
HT,Clay Center,TX1112_63,29.265815490622515
HT,Clay Center,TX1112_65,31.869955095421314
HT,Clay Center,TX1112_67,34.559897976606045
HT,Clay Center,TX1112_69,32.02937654883364
HT,Clay Center,TX1112_87,30.66126538020638
HT,Lincoln,11_26,35.70438352390076
HT,Lincoln,11_73,37.460043287979765
HT,Lincoln,13_13,35.49741885008613
HT,Lincoln,13_59,36.36583350580496
HT,Lincoln,14_10,33.916972753378616
HT,Lincoln,14_2,36.22523611894124
HT,Lincoln,14_22,34.40416536308968
HT,Lincoln,14_23,33.36870464380052
HT,Lincoln,14_31,33.839557526909275
HT,Lincoln,14_65,36.58867821756933
HT,Lincoln,14_66,31.829812963118798
HT,Lincoln,14_71,34.80424293748883
HT,Lincoln,14_83,36.284500625302925
HT,Lincoln,14_88,36.386174359487946
HT,Lincoln,15_18,34.161199101649125
HT,Lincoln,15_44,34.00098416863573
HT,Lincoln,4_12,34.02180990847307
HT,Lincoln,4_19,31.059734380321707
HT,Lincoln,7_101,35.21453299913493
HT,Lincoln,7_105,35.049778715669405
HT,Lincoln,7_11,34.14976253308828
HT,Lincoln,7_140,36.87783803848374
HT,Lincoln,7_29,39.68234828173979
HT,Lincoln,7_45,35.510921072266314
HT,Lincoln,7_55,38.96403967387246
HT,Lincoln,7_61,40.107138528770086
HT,Lincoln,7_86,34.62478986118941
HT,Lincoln,7_9,35.452251149828875
HT,Lincoln,CO11D1111,32.42023185616156
HT,Lincoln,CO11D1119,33.63276995287693
HT,Lincoln,CO11D1125,35.53713700519402
HT,Lincoln,CO11D1127,33.14370826752223
HT,Lincoln,CO11D1140,35.74981809353384
HT,Lincoln,CO11D1156,36.91722451557226
HT,Lincoln,CO11D1159,34.12029531152142
HT,Lincoln,CO11D1174,34.65687592430643
HT,Lincoln,CO11D1182,32.8855426791047
HT,Lincoln,CO11D1186,33.91546728955088
HT,Lincoln,CO11D1190,35.78860198025953
HT,Lincoln,CO11D1213,32.34210622054329
HT,Lincoln,CO11D1219,36.61070173926627
HT,Lincoln,CO11D1221,35.66230428705274
HT,Lincoln,CO11D1231,37.47616057999991
HT,Lincoln,CO11D1236,35.52493674778927
HT,Lincoln,CO11D1240,28.685857479607463
HT,Lincoln,CO11D1248,34.63216118681494
HT,Lincoln,CO11D1268,35.49599562209466
HT,Lincoln,CO11D1287,34.819551488185034
HT,Lincoln,CO11D1298,35.60126528760542
HT,Lincoln,CO11D1302W,33.315653183048354
HT,Lincoln,CO11D1312,35.56799938861608
HT,Lincoln,CO11D1315W,35.567786616644355
HT,Lincoln,CO11D1316W,35.13754211824904
HT,Lincoln,CO11D1322,35.168201001574204
HT,Lincoln,CO11D1341,36.15607344440137
HT,Lincoln,CO11D1353,36.06212608729024
HT,Lincoln,CO11D1371,36.30745077591461
HT,Lincoln,CO11D1380,34.6575675647004
HT,Lincoln,CO11D1397,31.11150622103188
HT,Lincoln,CO11D1409,37.61277235433554
HT,Lincoln,CO11D1414,35.71290587108818
HT,Lincoln,CO11D1418,34.351302113849634
HT,Lincoln,CO11D1431,35.95078968515341
HT,Lincoln,CO11D1539,35.31441034451611
HT,Lincoln,CO11D1542,34.23618699482577
HT,Lincoln,CO11D1543,36.26438944031655
HT,Lincoln,CO11D1545,35.81245668283851
HT,Lincoln,CO11D1555W,35.5553029830478
HT,Lincoln,CO11D1559,33.51235640142823
HT,Lincoln,CO11D1584,38.95009953008485
HT,Lincoln,CO11D1600W,36.90216628337175
HT,Lincoln,CO11D1615,35.026278081131586
HT,Lincoln,CO11D1620,32.73337376162889
HT,Lincoln,CO11D1631,33.83794921599338
HT,Lincoln,CO11D1633,34.19786700595272
HT,Lincoln,CO11D1642,34.077666337891586
HT,Lincoln,CO11D1644,36.96244992025236
HT,Lincoln,CO11D1645,33.40300668424792
HT,Lincoln,CO11D1647,34.68986289918181
HT,Lincoln,CO11D1654,33.53433635991584
HT,Lincoln,CO11D1656,29.194177840051168
HT,Lincoln,CO11D1657,31.944407320849884
HT,Lincoln,CO11D1665,31.737393707364678
HT,Lincoln,CO11D1686,34.01952472577493
HT,Lincoln,CO11D1715,34.11689960629298
HT,Lincoln,CO11D1731,32.24993620165379
HT,Lincoln,CO11D1746,35.11089818894974
HT,Lincoln,CO11D1758W,34.086256024036565
HT,Lincoln,CO11D1767,32.21923530557351
HT,Lincoln,CO11D1789,35.33288154200286
HT,Lincoln,CO11D1799,34.286622801681105
HT,Lincoln,CT103,33.80678289108402
HT,Lincoln,CT110,34.23285665525327
HT,Lincoln,CT111,32.163042569596676
HT,Lincoln,CT112,32.64155193761142
HT,Lincoln,CT115,34.99702856181962
HT,Lincoln,CT125,35.256862099361825
HT,Lincoln,CT135,29.330825950719756
HT,Lincoln,CT154,28.83494420269051
HT,Lincoln,CT163,31.241289486540232
HT,Lincoln,CT185,34.042076874827025
HT,Lincoln,CT194,33.17647795371669
HT,Lincoln,CT199,32.600379494794815
HT,Lincoln,CT213,34.498599207607214
HT,Lincoln,CT224,33.27578842452298
HT,Lincoln,CT237,29.645491898877026
HT,Lincoln,CT30,28.83625795595978
HT,Lincoln,CT38,33.46537223411717
HT,Lincoln,CT64,31.29693273158416
HT,Lincoln,CT69,37.69437147840691
HT,Lincoln,CT95,30.884454198305114
HT,Lincoln,GOODSYN12,41.479993323194364
HT,Lincoln,GOODSYN17,44.844335957667255
HT,Lincoln,GOODSYN23,39.13028370879207
HT,Lincoln,GOODSYN28,38.00130834312592
HT,Lincoln,GOODSYN35,40.09637223224303
HT,Lincoln,GOODSYN37,39.89443750573617
HT,Lincoln,GOODSYN43,42.2839040314344
HT,Lincoln,GOODSYN44,43.90344574790111
HT,Lincoln,GOODSYN5,44.977768587674994
HT,Lincoln,GOODSYN51,39.76873841223652
HT,Lincoln,GOODSYN58,38.37153090029828
HT,Lincoln,GOODSYN61,39.03366488647572
HT,Lincoln,GOODSYN62,38.638200061042966
HT,Lincoln,GOODSYN72,43.70451992825489
HT,Lincoln,GOODSYN8,45.81661408490238
HT,Lincoln,GOODSYN80,46.06509307883992
HT,Lincoln,GOODSYN82,40.201680202017805
HT,Lincoln,GOODSYN88,42.32330431199979
HT,Lincoln,HW_124,36.580528365546066
HT,Lincoln,HW_132,36.96878652831623
HT,Lincoln,HW_133,32.664474160202
HT,Lincoln,HW_141,32.58379988307151
HT,Lincoln,HW_155,39.54043530102944
HT,Lincoln,HW_174,31.187871446675306
HT,Lincoln,HW_175,34.87703971743615
HT,Lincoln,HW_182,34.85341731458857
HT,Lincoln,HW_237,33.12961731021228
HT,Lincoln,HW_240,32.96986604197937
HT,Lincoln,HW_246,38.132838917846634
HT,Lincoln,HW_256,32.40687155642733
HT,Lincoln,HW_261,33.8022277726731
HT,Lincoln,HW_266,33.193970099993
HT,Lincoln,HW_267,38.67759389938538
HT,Lincoln,HW_29,36.89864227925447
HT,Lincoln,HW_37,31.891761476410732
HT,Lincoln,HW_44,33.46058209936743
HT,Lincoln,HW_83,36.81795780197209
HT,Lincoln,HW_98,33.188962840247854
HT,Lincoln,NE06545,34.79890802504296
HT,Lincoln,NE12568,33.83251721927511
HT,Lincoln,NE12571,36.37546145065154
HT,Lincoln,NE13407,31.335564834083634
HT,Lincoln,NE13412,36.23972644240023
HT,Lincoln,NE13417,35.442815730796355
HT,Lincoln,NE13441,34.61883130336857
HT,Lincoln,NE13449,31.328166104317756
HT,Lincoln,NE13470,32.18194098989047
HT,Lincoln,NE13498,37.28645137948713
HT,Lincoln,NE13510,32.80187579555797
HT,Lincoln,NE13522,35.27727469479821
HT,Lincoln,NE13556,37.214894552531476
HT,Lincoln,NE13571,38.44193497907883
HT,Lincoln,NE13589,38.7461944218651
HT,Lincoln,NE13593,35.99296587463653
HT,Lincoln,NE13607,35.64269725909343
HT,Lincoln,NE13625,38.232911405082156
HT,Lincoln,NE13627,33.903873676771596
HT,Lincoln,NE13628,34.513106215250815
HT,Lincoln,NE13630,33.94274915901719
HT,Lincoln,NE13637,35.74933792624554
HT,Lincoln,NE13638,33.75861064524395
HT,Lincoln,NE13639,39.036047278253555
HT,Lincoln,NE13655,41.92436177017012
HT,Lincoln,NE13660,35.031877502060055
HT,Lincoln,NE13680,42.15827818168529
HT,Lincoln,NE13695,43.7109124278672
HT,Lincoln,NE13697,37.94440576281577
HT,Lincoln,NE13698,36.723820977558105
HT,Lincoln,NE13700,39.971156384101526
HT,Lincoln,NH13415,33.20597506899768
HT,Lincoln,NH13606,35.219758255684305
HT,Lincoln,NH13692,41.978312537100315
HT,Lincoln,NH13693,40.29735237127075
HT,Lincoln,NW13455,34.76509808715118
HT,Lincoln,NW13457,34.85995942881627
HT,Lincoln,NW13499,40.08881466996221
HT,Lincoln,NW13502,35.37399212003436
HT,Lincoln,NW13516,31.811638572139795
HT,Lincoln,NW13526,33.791410085910876
HT,Lincoln,NW13536,31.845024318023047
HT,Lincoln,NW13559,33.61072252977281
HT,Lincoln,NW13563,33.85385337605063
HT,Lincoln,NW13572,40.280447507991184
HT,Lincoln,NW13575,36.87762779959811
HT,Lincoln,NW13596,37.335450495888125
HT,Lincoln,NW13615,33.29493841638273
HT,Lincoln,NW13652,35.843124846448696
HT,Lincoln,NW13666,28.196872645306264
HT,Lincoln,NW13669,36.369743408537694
HT,Lincoln,TX1112_10,36.069389089105584
HT,Lincoln,TX1112_105,35.5559063540687
HT,Lincoln,TX1112_108,32.87495724844004
HT,Lincoln,TX1112_11,33.33121781144603
HT,Lincoln,TX1112_111,34.9312187743291
HT,Lincoln,TX1112_112,33.12771961769818
HT,Lincoln,TX1112_113,30.932360022350345
HT,Lincoln,TX1112_115,31.83610940837442
HT,Lincoln,TX1112_119,33.706134639374284
HT,Lincoln,TX1112_122,31.166506013502726
HT,Lincoln,TX1112_123,32.480644145242515
HT,Lincoln,TX1112_124,31.87241174102164
HT,Lincoln,TX1112_46,31.871315348961993
HT,Lincoln,TX1112_48,34.39073189174136
HT,Lincoln,TX1112_52,35.68359934659985
HT,Lincoln,TX1112_63,32.36668999879698
HT,Lincoln,TX1112_65,31.55411194769937
HT,Lincoln,TX1112_67,34.031288831218184
HT,Lincoln,TX1112_69,34.19321853905865
HT,Lincoln,TX1112_87,33.24526104561196
HT,Sidney,11_26,30.80352507722221
HT,Sidney,11_73,32.377083253609825
HT,Sidney,13_13,29.35743905706061
HT,Sidney,13_59,30.87446234673622
HT,Sidney,14_10,28.351455998537396
HT,Sidney,14_2,30.41330906669562
HT,Sidney,14_22,30.353297542338957
HT,Sidney,14_23,30.823810098834308
HT,Sidney,14_31,28.09767990710873
HT,Sidney,14_65,31.748868848133682
HT,Sidney,14_66,30.316042032660807
HT,Sidney,14_71,30.39396200521676
HT,Sidney,14_83,30.14288806563797
HT,Sidney,14_88,30.490257755088976
HT,Sidney,15_18,31.57353973625348
HT,Sidney,15_44,31.193935427025576
HT,Sidney,4_12,29.77320964262026
HT,Sidney,4_19,26.179809692746517
HT,Sidney,7_101,29.09249089570421
HT,Sidney,7_105,28.257120998865933
HT,Sidney,7_11,29.671618371636892
HT,Sidney,7_140,30.980293533409363
HT,Sidney,7_29,32.30031933053927
HT,Sidney,7_45,30.57732409454848
HT,Sidney,7_55,30.82592766798389
HT,Sidney,7_61,29.9304470531081
HT,Sidney,7_86,28.824845902713403
HT,Sidney,7_9,29.58474160157648
HT,Sidney,CO11D1111,30.087556390828297
HT,Sidney,CO11D1119,31.187071796005768
HT,Sidney,CO11D1125,31.847616021446864
HT,Sidney,CO11D1127,30.168766499283095
HT,Sidney,CO11D1140,33.23672003418882
HT,Sidney,CO11D1156,33.439205074084875
HT,Sidney,CO11D1159,31.27447742870601
HT,Sidney,CO11D1174,30.420350159624316
HT,Sidney,CO11D1182,30.183432801806465
HT,Sidney,CO11D1186,30.49479729204039
HT,Sidney,CO11D1190,33.679152059254626
HT,Sidney,CO11D1213,29.340927259860447
HT,Sidney,CO11D1219,33.73522525763233
HT,Sidney,CO11D1221,33.523950928906025
HT,Sidney,CO11D1231,36.05928107237509
HT,Sidney,CO11D1236,31.739488847039457
HT,Sidney,CO11D1240,25.524052790731208
HT,Sidney,CO11D1248,33.44379328906545
HT,Sidney,CO11D1268,31.396723236760298
HT,Sidney,CO11D1287,31.096314641943163
HT,Sidney,CO11D1298,32.955158011804194
HT,Sidney,CO11D1302W,29.22929291382928
HT,Sidney,CO11D1312,30.63352830984919
HT,Sidney,CO11D1315W,34.09309631496543
HT,Sidney,CO11D1316W,31.597054050249344
HT,Sidney,CO11D1322,31.680555910046138
HT,Sidney,CO11D1341,33.390244348850075
HT,Sidney,CO11D1353,34.22495925070177
HT,Sidney,CO11D1371,32.97977093058013
HT,Sidney,CO11D1380,30.35447058804637
HT,Sidney,CO11D1397,28.41077987020117
HT,Sidney,CO11D1409,34.14815677625401
HT,Sidney,CO11D1414,31.555508833590288
HT,Sidney,CO11D1418,29.69910440733772
HT,Sidney,CO11D1431,29.974824547426543
HT,Sidney,CO11D1539,31.750429554883745
HT,Sidney,CO11D1542,31.609114820115416
HT,Sidney,CO11D1543,35.29149580208787
HT,Sidney,CO11D1545,32.71450604341577
HT,Sidney,CO11D1555W,31.997136652511205
HT,Sidney,CO11D1559,32.8802553300492
HT,Sidney,CO11D1584,35.48674577876269
HT,Sidney,CO11D1600W,34.23917002380868
HT,Sidney,CO11D1615,29.34538837148304
HT,Sidney,CO11D1620,28.455068281495784
HT,Sidney,CO11D1631,29.94875922866409
HT,Sidney,CO11D1633,33.62091175215367
HT,Sidney,CO11D1642,30.621683628467995
HT,Sidney,CO11D1644,28.160208226023446
HT,Sidney,CO11D1645,29.294794305165265
HT,Sidney,CO11D1647,28.544487312348423
HT,Sidney,CO11D1654,29.519724992158654
HT,Sidney,CO11D1656,27.758455270808078
HT,Sidney,CO11D1657,28.882720478611606
HT,Sidney,CO11D1665,28.01895422718243
HT,Sidney,CO11D1686,29.078772629381568
HT,Sidney,CO11D1715,31.220012997670747
HT,Sidney,CO11D1731,27.240664607045964
HT,Sidney,CO11D1746,30.093119045896447
HT,Sidney,CO11D1758W,29.204571960258292
HT,Sidney,CO11D1767,29.567887982585773
HT,Sidney,CO11D1789,30.9832327465235
HT,Sidney,CO11D1799,30.95622329952497
HT,Sidney,CT103,28.701753172009035
HT,Sidney,CT110,24.140524141449553
HT,Sidney,CT111,29.729060794191174
HT,Sidney,CT112,31.36054787567036
HT,Sidney,CT115,29.58225883103608
HT,Sidney,CT125,32.129675338747525
HT,Sidney,CT135,27.230426691642563
HT,Sidney,CT154,28.67444656973873
HT,Sidney,CT163,29.726049991807326
HT,Sidney,CT185,29.95939993754058
HT,Sidney,CT194,29.290512004728196
HT,Sidney,CT199,30.73478463294184
HT,Sidney,CT213,30.09684985862952
HT,Sidney,CT224,32.23218170880087
HT,Sidney,CT237,28.149426143504208
HT,Sidney,CT30,28.217580670983892
HT,Sidney,CT38,31.595344161778538
HT,Sidney,CT64,26.99832066916615
HT,Sidney,CT69,35.70714963996071
HT,Sidney,CT95,26.883744220322566
HT,Sidney,GOODSYN12,36.138179266579904
HT,Sidney,GOODSYN17,39.02253562219708
HT,Sidney,GOODSYN23,38.47819214384871
HT,Sidney,GOODSYN28,37.6552661297862
HT,Sidney,GOODSYN35,36.13295037140746
HT,Sidney,GOODSYN37,37.40449927428694
HT,Sidney,GOODSYN43,37.82136175174641
HT,Sidney,GOODSYN44,39.81042606314878
HT,Sidney,GOODSYN5,43.08219296025548
HT,Sidney,GOODSYN51,34.74876100380601
HT,Sidney,GOODSYN58,38.069879484008425
HT,Sidney,GOODSYN61,32.897562085969554
HT,Sidney,GOODSYN62,34.04112160112605
HT,Sidney,GOODSYN72,37.43762300426486
HT,Sidney,GOODSYN8,42.026375348952676
HT,Sidney,GOODSYN80,41.24372428487646
HT,Sidney,GOODSYN82,36.248960698163906
HT,Sidney,GOODSYN88,38.06590718361417
HT,Sidney,HW_124,32.550636382364125
HT,Sidney,HW_132,32.082728209023536
HT,Sidney,HW_133,29.390030928305208
HT,Sidney,HW_141,28.007125235673083
HT,Sidney,HW_155,36.20927379848092
HT,Sidney,HW_174,28.57935339135076
HT,Sidney,HW_175,31.356612974561095
HT,Sidney,HW_182,30.247106359986866
HT,Sidney,HW_237,31.54553580357889
HT,Sidney,HW_240,31.722221915795085
HT,Sidney,HW_246,33.363509510557776
HT,Sidney,HW_256,27.66267708735284
HT,Sidney,HW_261,30.07505077001922
HT,Sidney,HW_266,29.65679346091531
HT,Sidney,HW_267,34.3922208555367
HT,Sidney,HW_29,34.09683364293864
HT,Sidney,HW_37,30.364337017796846
HT,Sidney,HW_44,30.167928588841434
HT,Sidney,HW_83,34.78760141286922
HT,Sidney,HW_98,28.07731146888949
HT,Sidney,NE06545,29.05520648348396
HT,Sidney,NE12568,29.274318774558687
HT,Sidney,NE12571,31.871622236095707
HT,Sidney,NE13407,27.764344590706845
HT,Sidney,NE13412,30.68987238852238
HT,Sidney,NE13417,31.793655508104226
HT,Sidney,NE13441,31.70450199925179
HT,Sidney,NE13449,31.15790493027958
HT,Sidney,NE13470,30.019328945805153
HT,Sidney,NE13498,32.53969108477059
HT,Sidney,NE13510,29.54695991282412
HT,Sidney,NE13522,31.027855388486397
HT,Sidney,NE13556,33.32033452172201
HT,Sidney,NE13571,31.82712000104539
HT,Sidney,NE13589,33.98676925030034
HT,Sidney,NE13593,30.948509196899018
HT,Sidney,NE13607,29.888605008657734
HT,Sidney,NE13625,33.20710073012202
HT,Sidney,NE13627,29.831608621362335
HT,Sidney,NE13628,33.287411726466516
HT,Sidney,NE13630,31.92321981317662
HT,Sidney,NE13637,31.523047925689024
HT,Sidney,NE13638,30.443229639085256
HT,Sidney,NE13639,32.93656145275275
HT,Sidney,NE13655,36.82505847106199
HT,Sidney,NE13660,30.916062107301013
HT,Sidney,NE13680,34.67355171220115
HT,Sidney,NE13695,35.9998570663962
HT,Sidney,NE13697,30.727031200288565
HT,Sidney,NE13698,31.482915265660708
HT,Sidney,NE13700,26.753479875750685
HT,Sidney,NH13415,30.87577339481976
HT,Sidney,NH13606,30.44611281242981
HT,Sidney,NH13692,37.437356032511055
HT,Sidney,NH13693,37.306315500360725
HT,Sidney,NW13455,32.07852718139961
HT,Sidney,NW13457,31.162571100534453
HT,Sidney,NW13499,34.01471251860154
HT,Sidney,NW13502,31.73738462136134
HT,Sidney,NW13516,30.118595231474963
HT,Sidney,NW13526,31.046314513069724
HT,Sidney,NW13536,24.749321360152457
HT,Sidney,NW13559,28.61787106792263
HT,Sidney,NW13563,31.58944865483453
HT,Sidney,NW13572,35.30908992707576
HT,Sidney,NW13575,32.7040533528046
HT,Sidney,NW13596,28.282900685427713
HT,Sidney,NW13615,29.154709574123487
HT,Sidney,NW13652,32.42968411467272
HT,Sidney,NW13666,25.359792098643464
HT,Sidney,NW13669,31.333766627216747
HT,Sidney,TX1112_10,30.601199812874622
HT,Sidney,TX1112_105,30.565402152147236
HT,Sidney,TX1112_108,28.85197837090713
HT,Sidney,TX1112_11,28.67809389394948
HT,Sidney,TX1112_111,32.80503948289073
HT,Sidney,TX1112_112,28.44179702828405
HT,Sidney,TX1112_113,24.94167287419601
HT,Sidney,TX1112_115,29.056154129264826
HT,Sidney,TX1112_119,28.696910322490385
HT,Sidney,TX1112_122,29.331012829071287
HT,Sidney,TX1112_123,29.066991278561307
HT,Sidney,TX1112_124,28.135997212178463
HT,Sidney,TX1112_46,26.855038956452553
HT,Sidney,TX1112_48,27.97710194743715
HT,Sidney,TX1112_52,30.779317331860906
HT,Sidney,TX1112_63,28.725065504349498
HT,Sidney,TX1112_65,30.944906253325
HT,Sidney,TX1112_67,31.098642839323823
HT,Sidney,TX1112_69,33.198840919956346
HT,Sidney,TX1112_87,26.33448041611053
